area,url,name,website,phone,email,socials,careTypes,page,position_on_page
"Greater Manchester","https://www.carechoices.co.uk/care-location/holme-lea-in-stalybridge-cheshire-2/","","","(0161) 338 5187","","","","7","20"
"Greater Manchester","https://www.carechoices.co.uk/care-location/omni-healthcare-services-limited-in-stockport/","","","07539 342978","","","","7","21"
"Greater Manchester","https://www.carechoices.co.uk/care-location/stamford-court-in-stalybridge-cheshire-2/","","","(0161) 303 9955","","","","7","22"
"Greater Manchester","https://www.carechoices.co.uk/care-location/beechill-nursing-home-in-manchester-greater-manchester/","","","(0161) 205 0069","","","","7","23"
"Greater Manchester","https://www.carechoices.co.uk/care-location/enterprise-homecare-in-manchester/","","","(0161) 477 6045","","","","7","25"
"Greater Manchester","https://www.carechoices.co.uk/care-location/reach-in-stockport-2/","","","(0161) 474 2520","","","","7","26"
"Greater Manchester","https://www.carechoices.co.uk/care-location/ok-lemos-care-ltd-main-office-in-stockport/","","","07721 355712","","","","7","27"
"Greater Manchester","https://www.carechoices.co.uk/care-location/jk-staffing-main-office-in-oldham/","","","07926 781972","","","","7","29"
"Greater Manchester","https://www.carechoices.co.uk/care-location/premier-care-manchester-extra-care-housing-in-manchester/","","","(0161) 864 4205","","","","7","30"
"Greater Manchester","https://www.carechoices.co.uk/care-location/wellfield-house-in-manchester-greater-manchester/","","","(0161) 881 9700","","","","7","31"
"Greater Manchester","https://www.carechoices.co.uk/care-location/fairleigh-house-in-manchester-greater-manchester/","","","(0161) 226 4550","","","","7","33"
"Greater Manchester","https://www.carechoices.co.uk/care-location/polonia-residential-home-in-manchester-lancashire/","","","(0161) 232 0719","","","","7","34"
"Greater Manchester","https://www.carechoices.co.uk/care-location/fanco-ltd-in-manchester-greater-manchester/","","","(0161) 791 1542","","","","7","35"
"Greater Manchester","https://www.carechoices.co.uk/care-location/tameside-supported-housing-service-in-hyde-2/","","","(0161) 367 8945","","","","7","36"
"Greater Manchester","https://www.carechoices.co.uk/care-location/stockport-metropolitan-borough-council-in-stockport-cheshire/","","","(0161) 218 1220","","","","7","37"
"Greater Manchester","https://www.carechoices.co.uk/care-location/prema-court-in-manchester-lancashire/","","","(0161) 226 7698","","","","7","38"
"Greater Manchester","https://www.carechoices.co.uk/care-location/linelife-care-ltd-in-manchester/","","","(0121) 792 0152","","","","7","39"
"Greater Manchester","https://www.carechoices.co.uk/care-location/alexandra-lodge-care-home-in-manchester/","","","(0161) 860 5400","","","","7","40"
"Greater Manchester","https://www.carechoices.co.uk/care-location/berrycroft-manor-in-stockport-greater-manchester/","","","(0161) 494 3990","","","","8","1"
"Greater Manchester","https://www.carechoices.co.uk/care-location/hyde-nursing-home-in-hyde-cheshire-3/","","","(0161) 367 9467","","","","8","2"
"Greater Manchester","https://www.carechoices.co.uk/care-location/dignity-community-care-ltd/","","","(0161) 820 0708","","","","8","3"
"Greater Manchester","https://www.carechoices.co.uk/care-location/meridian-health-and-social-care-manchester-in-oldham-lancashire/","","","(0161) 682 8703","","","","8","4"
"Greater Manchester","https://www.carechoices.co.uk/care-location/chataway-nursing-home-in-manchester-greater-manchester/","","","(0161) 205 5546","","","","8","5"
"Greater Manchester","https://www.carechoices.co.uk/care-location/dermot-murphy-centre-in-manchester-lancashire/","","","(0161) 445 3811","","","","8","6"
"Greater Manchester","https://www.carechoices.co.uk/care-location/eachstep-blackley-in-manchester/","","","(0161) 795 6641","","","","8","7"
"Greater Manchester","https://www.carechoices.co.uk/care-location/dermot-murphy-centre-in-manchester-lancashire-2/","","","(0161) 529 6940","","","","8","8"
"Greater Manchester","https://www.carechoices.co.uk/care-location/abbotsford-nursing-home-manchester-in-manchester-greater-manchester/","","","(0161) 226 8822","","","","8","9"
"Greater Manchester","https://www.carechoices.co.uk/care-location/home-instead-senior-care-in-stockport/","","","(0161) 480 0646","","","","8","10"
"Greater Manchester","https://www.carechoices.co.uk/care-location/chorlton-place-nursing-home-in-manchester-lancashire/","","","(0161) 882 0102","","","","8","11"
"Greater Manchester","https://www.carechoices.co.uk/care-location/sams-helping-hands-ltd-in-oldham/","","","(0161) 388 2355","","","","8","12"
"Greater Manchester","https://www.carechoices.co.uk/care-location/personal-home-care-services-ltd-in-oldham-lancashire/","","","07511 499334","","","","8","13"
"Greater Manchester","https://www.carechoices.co.uk/care-location/premier-care-limited-specialised-services-in-manchester-greater-manchester/","","","(0161) 226 2270","","","","8","14"
"Greater Manchester","https://www.carechoices.co.uk/care-location/creative-support-manchester-services-in-sale/","","","(0161) 973 1928","","","","8","15"
"Greater Manchester","https://www.carechoices.co.uk/care-location/creative-support-stockport-supported-living-service-in-stockport-cheshire/","","","07855 095727","","","","8","16"
"Greater Manchester","https://www.carechoices.co.uk/care-location/paul-murphy-centre-in-manchester/","","","(0161) 220 5840","","","","8","17"
"Greater Manchester","https://www.carechoices.co.uk/care-location/a-s-k-health-care-in-manchester/","","","07432 142428","","","","8","18"
"Greater Manchester","https://www.carechoices.co.uk/care-location/safehands-support-services-uk-limited-in-oldham-lancashire/","","","(0161) 620 9160","","","","8","19"
"Greater Manchester","https://www.carechoices.co.uk/care-location/rainbow-trust-childrens-charity-3-in-oldham-lancashire/","","","(0161) 336 4328","","","","8","20"
"Greater Manchester","https://www.carechoices.co.uk/care-location/hurst-hall-in-ashton-under-lyne-2/","","","(0161) 330 4772","","","","8","21"
"Greater Manchester","https://www.carechoices.co.uk/care-location/care-with-choices-in-oldham/","","","(01484) 608700","","","","8","22"
"Greater Manchester","https://www.carechoices.co.uk/care-location/grace-24-7-care-in-manchester-lancashire/","","","(0161) 408 3816","","","","8","23"
"Greater Manchester","https://www.carechoices.co.uk/care-location/brocklehurst-nursing-home-in-manchester-greater-manchester/","","","(0161) 448 1776","","","","8","25"
"Greater Manchester","https://www.carechoices.co.uk/care-location/gleecs-healthcare-solution-ltd-in-ashton-under-lyne/","","","(0161) 330 7317","","","","8","26"
"Greater Manchester","https://www.carechoices.co.uk/care-location/head-office-mansion-house-in-stockport/","","","07850 049263","","","","8","27"
"Greater Manchester","https://www.carechoices.co.uk/care-location/stockport-in-stockport/","","","(0161) 480 6647","","","","8","28"
"Greater Manchester","https://www.carechoices.co.uk/care-location/gian-healthcare-in-stockport-cheshire/","","","(0161) 464 9603","","","","8","29"
"Greater Manchester","https://www.carechoices.co.uk/care-location/h-s-l-care-limited-in-manchester-greater-manchester/","","","(0161) 445 5320","","","","8","30"
"Greater Manchester","https://www.carechoices.co.uk/care-location/centuryplus-in-salford/","","","07984 942221","","","","8","31"
"Greater Manchester","https://www.carechoices.co.uk/care-location/stratus-support-services-ltd-in-oldham/","","","07914 024673","","","","8","32"
"Greater Manchester","https://www.carechoices.co.uk/care-location/zeno-limited-in-stockport-cheshire/","","","(0161) 796 0360","","","","8","33"
"Greater Manchester","https://www.carechoices.co.uk/care-location/92-carlton-road-in-manchester-lancashire/","","","(0161) 249 3349","","","","8","34"
"Greater Manchester","https://www.carechoices.co.uk/care-location/future-directions-cic-in-oldham/","","","(0161) 769 9000","","","","8","36"
"Greater Manchester","https://www.carechoices.co.uk/care-location/wellington-lodge-in-manchester-greater-manchester/","","","(0161) 740 8549","","","","8","37"
"Greater Manchester","https://www.carechoices.co.uk/care-location/polefield-nursing-home-in-manchester-lancashire/","","","(0161) 795 4102","","","","8","38"
"Greater Manchester","https://www.carechoices.co.uk/care-location/engage-support-in-macclesfield/","","","(0161) 241 9884","","","","8","39"
"Greater Manchester","https://www.carechoices.co.uk/care-location/c4-care-ltd-in-stockport/","","","(0161) 641 1310","","","","8","40"
"Greater Manchester","https://www.carechoices.co.uk/care-location/woodlea-supported-accommodation-in-manchester-lancashire/","","","(0161) 862 9521","","","","9","1"
"Greater Manchester","https://www.carechoices.co.uk/care-location/plane-tree-court-in-stockport-greater-manchester/","","","(0161) 480 6919","","","","9","2"
"Greater Manchester","https://www.carechoices.co.uk/care-location/allendale-residential-home-limited-in-manchester-lancashire/","","","(0161) 795 3051","","","","9","3"
"Greater Manchester","https://www.carechoices.co.uk/care-location/bluebird-care-stockport-in-stockport-cheshire/","","","(0161) 477 0200","","","","9","4"
"Greater Manchester","https://www.carechoices.co.uk/care-location/sahara-avenues-ltd-in-salford/","","","07768 414665","","","","9","5"
"Greater Manchester","https://www.carechoices.co.uk/care-location/icare-solutions-manchester-limited-in-manchester-lancashire/","","","(0161) 882 0404","","","","9","6"
"Greater Manchester","https://www.carechoices.co.uk/care-location/icare-solutions-lancashire-in-darwen-lancashire/","","","(0161) 882 0404","","","","9","7"
"Greater Manchester","https://www.carechoices.co.uk/care-location/blue-tree-care-limited-in-oldham-lancashire/","","","(0161) 633 0704","","","","9","8"
"Greater Manchester","https://www.carechoices.co.uk/care-location/quality-care-of-cheadle-in-stockport-greater-manchester/","","","(0161) 480 4893","","","","9","9"
"Greater Manchester","https://www.carechoices.co.uk/care-location/buccleugh-lodge-in-manchester-lancashire/","","","(0161) 217 3932","","","","9","10"
"Greater Manchester","https://www.carechoices.co.uk/care-location/park-hills-private-nursing-home-in-oldham-lancashire/","","","(0161) 624 6671","","","","9","11"
"Greater Manchester","https://www.carechoices.co.uk/care-location/care-24-oldham-in-oldham/","","","0800 118 2013","","","","9","12"
"Greater Manchester","https://www.carechoices.co.uk/care-location/care-needs-limited-stockport-in-stockport/","","","(0161) 428 7628","","","","9","14"
"Greater Manchester","https://www.carechoices.co.uk/care-location/belong-morris-feinmann-in-manchester-lancashire/","","","(0161) 850 4030","","","","9","15"
"Greater Manchester","https://www.carechoices.co.uk/care-location/mii-care-and-support-in-oldham/","","","07738 549752","","","","9","16"
"Greater Manchester","https://www.carechoices.co.uk/care-location/belong-at-home-didsbury-in-manchester-lancashire/","","","(0161) 804 4200","","","","9","17"
"Greater Manchester","https://www.carechoices.co.uk/care-location/chamber-mount-in-oldham-lancashire/","","","(0161) 665 3185","","","","9","18"
"Greater Manchester","https://www.carechoices.co.uk/care-location/elite-care-services-uk-ltd-in-stalybridge-cheshire/","","","(0161) 850 1556","","","","9","19"
"Greater Manchester","https://www.carechoices.co.uk/care-location/carers-hive-in-manchester/","","","(0161) 222 5755","","","","9","20"
"Greater Manchester","https://www.carechoices.co.uk/care-location/the-broughtons-in-salford-greater-manchester/","","","(0161) 708 9033","","","","9","21"
"Greater Manchester","https://www.carechoices.co.uk/care-location/my-support-worker-nw-ltd-in-oldham-2/","","","(0161) 549 2769","","","","9","22"
"Greater Manchester","https://www.carechoices.co.uk/care-location/bridging-the-gap-limited-oldham-in-oldham-lancashire/","","","(0161) 620 6557","","","","9","24"
"Greater Manchester","https://www.carechoices.co.uk/care-location/bamford-close-in-stockport-greater-manchester/","","","(0161) 480 6712","","","","9","25"
"Greater Manchester","https://www.carechoices.co.uk/care-location/claydon-care-services-main-office-in-manchester/","","","(0161) 531 5339","","","","9","26"
"Greater Manchester","https://www.carechoices.co.uk/care-location/463-in-manchester/","","","(0161) 434 4118","","","","9","27"
"Greater Manchester","https://www.carechoices.co.uk/care-location/elmhurst-in-stockport/","","","(0161) 804 9138","","","","9","28"
"Greater Manchester","https://www.carechoices.co.uk/care-location/office-in-salford/","","","(0161) 399 1646","","","","9","29"
"Greater Manchester","https://www.carechoices.co.uk/care-location/jadaky-care-agency-office-in-manchester/","Jadaky Care Agency Office","","","","","","9","35"
"Greater Manchester","https://www.carechoices.co.uk/care-location/cherryfield-house-in-stockport-greater-manchester/","Cherryfield House","","(0161) 474 1787","","","","9","30"
"Greater Manchester","https://www.carechoices.co.uk/care-location/stable-steps-care-centre-in-stockport/","Stable Steps Care Centre","","(0161) 711 1781","","","","9","31"
"Greater Manchester","https://www.carechoices.co.uk/care-location/rowsley-house-in-manchester-greater-manchester/","Rowsley House","","(0161) 434 4183","","","","9","32"
"Greater Manchester","https://www.carechoices.co.uk/care-location/recruitment-resolutions-cp-ltd-in-manchester-lancashire/","Recruitment Resolutions (CP) Ltd","","","","","","9","36"
"Greater Manchester","https://www.carechoices.co.uk/care-location/rose-healthcare-services-ltd-ltd-in-oldham/","Rose Healthcare Services Ltd Ltd","","07859 124462","","","","9","39"
"Greater Manchester","https://www.carechoices.co.uk/care-location/oakwood-acquired-brain-injury-rehabilitation-service-in-stockport-greater-manchester/","Oakwood Acquired Brain Injury Rehabilitation Service","","(0161) 419 9139","","","","9","37"
"Greater Manchester","https://www.carechoices.co.uk/care-location/lowry-house-in-hyde-greater-manchester/","Lowry House","","(0161) 696 1690","","","","9","34"
"Greater Manchester","https://www.carechoices.co.uk/care-location/choices-care-ltd-manchester-in-manchester/","Choices Care Ltd (Manchester)","","(0161) 883 7884","","","","9","38"
"Greater Manchester","https://www.carechoices.co.uk/care-location/ashley-house-residential-home-in-manchester-lancashire/","Ashley House Residential Home","","(0161) 445 3776","","","","9","33"
"Greater Manchester","https://www.carechoices.co.uk/care-location/newlands-care-home-in-manchester-greater-manchester/","Newlands Care Home","","(0161) 792 0993","","","","9","40"
"Greater Manchester","https://www.carechoices.co.uk/care-location/tarnta-care-group-ltd-in-manchester/","Tarnta Care Group Ltd","","07808 663434","","","","10","1"
"Greater Manchester","https://www.carechoices.co.uk/care-location/holmfield-care-in-manchester-greater-manchester/","Holmfield Care","","(0161) 434 1480","","","","10","2"
"Greater Manchester","https://www.carechoices.co.uk/care-location/blackley-premier-care-in-manchester-greater-manchester/","Blackley Premier Care","","(0161) 740 8552","","","","10","3"
"Greater Manchester","https://www.carechoices.co.uk/care-location/staley-house-care-home-in-stalybridge-cheshire/","Staley House Care Home","","(0161) 304 8939","","","","10","5"
"Greater Manchester","https://www.carechoices.co.uk/care-location/richard-house-care-home-in-stockport-greater-manchester/","Richard House Care Home","","(0161) 429 6877","","","","10","4"
"Greater Manchester","https://www.carechoices.co.uk/care-location/sheila-jeans-home-care-limited-in-manchester/","Sheila-Jeans Home Care Limited","","(0161) 307 8480","","","","10","6"
"Greater Manchester","https://www.carechoices.co.uk/care-location/northstar-home-care-ltd-in-manchester-2/","We Care Chorlton","","(0161) 945 9493","","","","10","8"
"Greater Manchester","https://www.carechoices.co.uk/care-location/cherrytrees-care-home-in-salford-greater-manchester/","Cherrytrees Care Home","","(0161) 792 6883","","","","10","9"
"Greater Manchester","https://www.carechoices.co.uk/care-location/caring-hands-solutions-ltd-in-manchester/","Caring Hands Solutions Ltd","","(0161) 307 2671","","","","10","7"
"Greater Manchester","https://www.carechoices.co.uk/care-location/zenith-recruitment-ltd-in-manchester/","Zenith Care","","07508 712595","","","","10","10"
"Greater Manchester","https://www.carechoices.co.uk/care-location/werneth-lodge-care-home-in-oldham-lancashire/","Werneth Lodge Care Home","","(0161) 624 4085","","","","10","11"
"Greater Manchester","https://www.carechoices.co.uk/care-location/assured-care-stockport-ltd-in-stockport-cheshire/","Assured Care (Stockport) Ltd","","(0161) 477 6507","","","","10","12"
"Greater Manchester","https://www.carechoices.co.uk/care-location/coppice-nursing-home-in-oldham-lancashire/","Coppice Nursing Home","","(0161) 626 8522","","","","10","14"
"Greater Manchester","https://www.carechoices.co.uk/care-location/prime-forage-ltd-in-manchester/","Prime Forage Ltd","","","","","","10","13"
"Greater Manchester","https://www.carechoices.co.uk/care-location/boston-house-in-oldham-lancashire/","Boston House","","(0161) 509 2921","","","","10","15"
"Greater Manchester","https://www.carechoices.co.uk/care-location/instant-care-rochdale-in-rochdale/","Instant Care","","(0161) 964 8224","","","","10","18"
"Greater Manchester","https://www.carechoices.co.uk/care-location/heathbank-support-services-in-oldham-lancashire/","Heathbank Support Services","","(0161) 624 1405","","","","10","16"
"Greater Manchester","https://www.carechoices.co.uk/care-location/abney-court-in-cheadle-cheshire/","Abney Court","","(0161) 495 3780","","","","10","19"
"Greater Manchester","https://www.carechoices.co.uk/care-location/7-fairmile-drive-in-manchester-greater-manchester/","7 Fairmile Drive","","07810 523438","","","","10","17"
"Greater Manchester","https://www.carechoices.co.uk/care-location/link-case-management-limited-in-cheadle/","Link Case Management Limited","","(0161) 445 5500","","","","10","21"
"Greater Manchester","https://www.carechoices.co.uk/care-location/abney-court/","Abney Court","","0333 321 1922","","","","10","20"
"Greater Manchester","https://www.carechoices.co.uk/care-location/evolving-care-ltd-stockport-in-cheadle/","Evolving Care Ltd Stockport","","(0161) 560 4230","","","","10","24"
"Greater Manchester","https://www.carechoices.co.uk/care-location/ardent-care-support-ltd-in-stockport/","Ardent Care & Support Ltd","","(0161) 464 0685","","","","10","23"
"Greater Manchester","https://www.carechoices.co.uk/care-location/the-willows-in-salford-greater-manchester/","The Willows","","(0161) 792 4809","","","","10","22"
"Greater Manchester","https://www.carechoices.co.uk/care-location/smithridge-homecare-stockport-in-cheadle/","Smithridge Homecare Stockport","","(0161) 315 0562","","","","10","25"
"Greater Manchester","https://www.carechoices.co.uk/care-location/compassionate-care-2-u-in-cheadle/","Compassionate Care 2 U","","07495 545850","","","","10","26"
"Greater Manchester","https://www.carechoices.co.uk/care-location/new-hope-care-stockport-in-stockport-2/","New Hope Care Stockport","","(0161) 505 0972","","","","10","27"
"Greater Manchester","https://www.carechoices.co.uk/care-location/home-instead-south-manchester-in-chorlton-lancashire/","Home Instead South Manchester","","(0161) 884 0562","","","","10","29"
"Greater Manchester","https://www.carechoices.co.uk/care-location/beenstock-home-in-salford-greater-manchester/","Beenstock Home","","","","","","10","28"
"Greater Manchester","https://www.carechoices.co.uk/care-location/bluebell-court-care-home-in-salford/","Bluebell Court Care Home","","(0161) 708 8604","","","","10","31"
"Greater Manchester","https://www.carechoices.co.uk/care-location/care-at-parkside-in-oldham-lancashire/","Care at Parkside","","(0161) 624 6113","","","","10","30"
"Greater Manchester","https://www.carechoices.co.uk/care-location/cherry-tree-house-in-stockport-cheshire/","Cherry Tree House","","(0161) 449 6220","","","","10","32"
"Greater Manchester","https://www.carechoices.co.uk/care-location/bamford-grange-care-home-in-stockport/","Bamford Grange Care Home","","(0161) 477 8496","","","","10","33"
"Greater Manchester","https://www.carechoices.co.uk/care-location/treetops-nursing-home-in-oldham-greater-manchester/","Treetops Nursing Home","","(0161) 628 6811","","","","10","34"
"Greater Manchester","https://www.carechoices.co.uk/care-location/lisburne-court-in-stockport-greater-manchester/","Lisburne Court","","(0161) 483 0671","","","","10","35"
"Greater Manchester","https://www.carechoices.co.uk/care-location/byron-lodge-in-manchester-lancashire/","Byron Lodge","","(0161) 795 4084","","","","10","36"
"Greater Manchester","https://www.carechoices.co.uk/care-location/manchester-prime-care-ltd-in-manchester-2/","Manchester Primecare","","07786 728857","","","","10","38"
"Greater Manchester","https://www.carechoices.co.uk/care-location/south-manchester-care-limited-in-manchester/","South Manchester Care Limited","","(0161) 258 5009","","","","10","37"
"Greater Manchester","https://www.carechoices.co.uk/care-location/medacs-healthcare-old-trafford-in-manchester-lancashire/","Medacs Healthcare Greater Manchester","","(0161) 888 2636","","","","10","39"
"Greater Manchester","https://www.carechoices.co.uk/care-location/greater-manchester-specialist-support-service-in-oldham/","Greater Manchester Specialist Support Service","","(0161) 757 7505","","","","10","40"
"Greater Manchester","https://www.carechoices.co.uk/care-location/paradise-care-agency-in-oldham/","Paradise Care Agency","","(0161) 726 5908","","","","11","1"
"Greater Manchester","https://www.carechoices.co.uk/care-location/signhealth-claridge-road-in-manchester-lancashire/","SignHealth Claridge Road","","(0161) 860 4365","","","","11","2"
"Greater Manchester","https://www.carechoices.co.uk/care-location/open-care-services-ltd-in-manchester/","Open Care Services Ltd","","(0161) 532 6900","","","","11","3"
"Greater Manchester","https://www.carechoices.co.uk/care-location/serene-soul-care-in-manchester/","Serene Soul Care","","07555 461980","","","","11","4"
"Greater Manchester","https://www.carechoices.co.uk/care-location/israel-sieff-court-in-manchester-greater-manchester/","Israel Sieff Court","","(0161) 532 7544","","","","11","5"
"Greater Manchester","https://www.carechoices.co.uk/care-location/stockport-supported-living-in-stockport/","Stockport Supported Living","","07710 763516","","","","11","6"
"Greater Manchester","https://www.carechoices.co.uk/care-location/citibase-salford-quays-in-salford/","Key Care and Support","","(0161) 804 8222","","","","11","7"
"Greater Manchester","https://www.carechoices.co.uk/care-location/desire-healthcare-services-main-office-in-oldham/","Desire Healthcare Services – Main Office","","","","","","11","8"
"Greater Manchester","https://www.carechoices.co.uk/care-location/castlerea-house-in-salford-greater-manchester/","Castlerea House","","(0161) 278 0181","","","","11","9"
"Greater Manchester","https://www.carechoices.co.uk/care-location/thornton-lodge-care-home-in-salford-greater-manchester/","Thornton Lodge Care Home","","(0161) 792 2020","","","","11","10"
"Greater Manchester","https://www.carechoices.co.uk/care-location/councillor-lane-in-cheadle/","Councillor Lane","","0845 066 2486","","","","11","11"
"Greater Manchester","https://www.carechoices.co.uk/care-location/cheadle-manor-care-centre-in-cheadle/","Cheadle Manor Care Centre","","(0161) 927 2940","","","","11","14"
"Greater Manchester","https://www.carechoices.co.uk/care-location/roxhsana-ltd-in-oldham/","Roxhsana Ltd","","(0161) 850 7862","","","","11","13"
"Greater Manchester","https://www.carechoices.co.uk/care-location/yorklea-nursing-home-in-manchester-greater-manchester/","Yorklea Nursing Home","","(0161) 862 9338","","","","11","12"
"Greater Manchester","https://www.carechoices.co.uk/care-location/homeleigh-in-manchester-greater-manchester/","Homeleigh","","(0161) 740 7313","","","","11","15"
"Greater Manchester","https://www.carechoices.co.uk/care-location/allied-health-services-oldham-in-oldham/","Care Quality Services Oldham","","(0161) 624 9510","","","","11","16"
"Greater Manchester","https://www.carechoices.co.uk/care-location/scs-homecare-ltd-in-oldham/","SCS Homecare Ltd","","07309 636006","","","","11","17"
"Greater Manchester","https://www.carechoices.co.uk/care-location/the-focus-foundation-in-manchester/","The Focus Foundation","","(0161) 523 4663","","","","11","18"
"Greater Manchester","https://www.carechoices.co.uk/care-location/davenport-manor-in-stockport-greater-manchester/","Davenport Manor","","(0161) 483 4598","","","","11","19"
"Greater Manchester","https://www.carechoices.co.uk/care-location/surecare-trafford-in-manchester-2/","SureCare Trafford","","(0161) 249 9988","","","","11","20"
"Greater Manchester","https://www.carechoices.co.uk/care-location/abbey-hey-care-home-in-oldham-lancashire/","Abbey Hey Care Home","","(0161) 624 4115","","","","11","21"
"Greater Manchester","https://www.carechoices.co.uk/care-location/reinbek-in-stockport-greater-manchester/","Reinbek","","(0161) 483 5252","","","","11","23"
"Greater Manchester","https://www.carechoices.co.uk/care-location/lynmere-nursing-home-in-stockport-greater-manchester/","Lynmere Nursing Home","","(0161) 456 2634","","","","11","22"
"Greater Manchester","https://www.carechoices.co.uk/care-location/manchester-roses-homecare-ltd-in-cheadle/","Manchester Roses Homecare Ltd","","07553 421520","","","","11","26"
"Greater Manchester","https://www.carechoices.co.uk/care-location/elizabeth-house-in-oldham-greater-manchester/","Elizabeth House","","(0161) 626 6435","","","","11","24"
"Greater Manchester","https://www.carechoices.co.uk/care-location/hadfield-house-in-oldham-lancashire/","Hadfield House","","(0161) 620 0348","","","","11","25"
"Greater Manchester","https://www.carechoices.co.uk/care-location/longwood-lodge-care-home-in-oldham-lancashire/","Longwood Lodge Care Home","","(0161) 627 5868","","","","11","27"
"Greater Manchester","https://www.carechoices.co.uk/care-location/alexandra-oldham-in-oldham-lancashire/","Alexandra – Oldham","","(0161) 627 2970","","","","11","28"
"Greater Manchester","https://www.carechoices.co.uk/care-location/park-house-residential-care-home-in-oldham-lancashire/","Park House Residential Care Home","","(0161) 626 0802","","","","11","29"
"Greater Manchester","https://www.carechoices.co.uk/care-location/broughton-house-home-for-ex-service-men-and-women-in-salford-greater-manchester/","Broughton House – Veteran Care Village","","(0161) 740 2737","","","","11","30"
"Greater Manchester","https://www.carechoices.co.uk/care-location/parkhill-nursing-home-in-stalybridge-cheshire/","Parkhill Nursing Home","","(0161) 303 8643","","","","11","31"
"Greater Manchester","https://www.carechoices.co.uk/care-location/tnt-healthcare-service-limited-in-stalybridge/","TNT Healthcare Service Limited","","07572 613471","","","","11","32"
"Greater Manchester","https://www.carechoices.co.uk/care-location/companion-homecare-greater-manchester-in-manchester/","Companion Homecare Greater Manchester","","07474 962207","","","","11","34"
"Greater Manchester","https://www.carechoices.co.uk/care-location/cheddle-lodge-in-stockport-greater-manchester/","Cheddle Lodge","","(0161) 428 5189","","","","11","33"
"Greater Manchester","https://www.carechoices.co.uk/care-location/middleton-hall-care-home-in-manchester-lancashire/","Middleton Hall Care Home","","(0161) 655 3483","","","","11","35"
"Greater Manchester","https://www.carechoices.co.uk/care-location/rukkis-care-ltd-in-salford/","Rukki’s Care Ltd","","07778 805059","","","","11","36"
"Greater Manchester","https://www.carechoices.co.uk/care-location/true-homecare-limited-in-cheadle-cheshire/","True Homecare Limited","","(0161) 428 1989","","","","11","37"
"Greater Manchester","https://www.carechoices.co.uk/care-location/54-taylor-street-in-oldham/","54 Taylor Street","","","","","","11","39"
"Greater Manchester","https://www.carechoices.co.uk/care-location/new-willow-house-in-oldham-lancashire/","New Willow House","","(0161) 770 5092","","","","11","38"
"Greater Manchester","https://www.carechoices.co.uk/care-location/tamami-healthcare-ltd-in-salford-lancashire/","Tamami Healthcare Ltd","","07414 647306","","","","12","1"
"Greater Manchester","https://www.carechoices.co.uk/care-location/neville-house-residential-home-in-oldham-greater-manchester/","Neville House Residential Home","","(0161) 627 5874","","","","11","40"
"Greater Manchester","https://www.carechoices.co.uk/care-location/pretty-arms-care-limited-in-salford-lancashire/","Pretty Arms Care Limited","","(0161) 531 7815","","","","12","2"
"Greater Manchester","https://www.carechoices.co.uk/care-location/elect-12-care-services-limited-in-manchester/","Elect-12 Care Services Limited","","07360 150944","","","","12","3"
"Greater Manchester","https://www.carechoices.co.uk/care-location/first-haven-providers-ltd-in-manchester/","First Haven Providers Ltd","","07305 067541","","","","12","4"
"Greater Manchester","https://www.carechoices.co.uk/care-location/the-reablement-team-in-oldham-lancashire/","The Reablement Team","","(0161) 770 8246","","","","12","5"
"Greater Manchester","https://www.carechoices.co.uk/care-location/oldham-care-support-at-home-in-oldham-lancashire/","Oldham Care & Support at Home","","(0161) 770 1846","","","","12","6"
"Greater Manchester","https://www.carechoices.co.uk/care-location/sanity-homecare-ltd-in-salford-lancashire/","Sanity Homecare Ltd","","0800 229 4050","","","","12","7"
"Greater Manchester","https://www.carechoices.co.uk/care-location/mba-health-ltd-in-salford/","MBA Health Ltd","","(0161) 804 9502","","","","12","8"
"Greater Manchester","https://www.carechoices.co.uk/care-location/folucare-ltd-in-salford/","Folucare Ltd","","07909 223079","","","","12","9"
"Greater Manchester","https://www.carechoices.co.uk/care-location/aegis-care-in-salford/","Aegis Care","","(0161) 281 6173","","","","12","10"
"Greater Manchester","https://www.carechoices.co.uk/care-location/homecare-solutions-ltd-in-salford-lancashire/","Homecare Solutions Ltd","","(0161) 743 2010","","","","12","11"
"Greater Manchester","https://www.carechoices.co.uk/care-location/icare-solutions-salford-limited-in-manchester/","BeeCared4 Limited","","(0161) 870 9671","","","","12","12"
"Greater Manchester","https://www.carechoices.co.uk/care-location/united-response-greater-manchester-dca-in-salford/","United Response – Greater Manchester DCA","","07388 852620","","","","12","13"
"Greater Manchester","https://www.carechoices.co.uk/care-location/united-response-salford-dca-in-salford/","United Response – Salford DCA","","(01942) 263514","","","","12","14"
"Greater Manchester","https://www.carechoices.co.uk/care-location/helping-hands-cheadle/","Helping Hands Cheadle","","(0161) 516 4324","","","","12","15"
"Greater Manchester","https://www.carechoices.co.uk/care-location/holistic-healthcare-oldham-limited-in-oldham/","Holistic Healthcare Oldham Limited","","07405 152193","","","","12","16"
"Greater Manchester","https://www.carechoices.co.uk/care-location/my-homecare-manchester-north-in-salford/","Connect CareUK","","07471 279170","","","","12","17"
"Greater Manchester","https://www.carechoices.co.uk/care-location/triple-d-healthcare-manchester-in-salford/","Triple-D Healthcare (Manchester)","","07300 624245","","","","12","18"
